2009-06-09 01:00:00,1,1,52.342,54.24700000000001,210904.0
2009-06-09 02:00:00,1,2,52.702,54.27700000000001,201091.0
2009-06-09 03:00:00,1,3,53.062,54.322,195871.0
2009-06-09 04:00:00,1,4,53.422,54.382000000000005,194769.0
2009-06-09 05:00:00,1,5,53.602,54.4495,198964.0
2009-06-09 06:00:00,1,6,53.962,54.532000000000004,194250.0
2009-06-09 07:00:00,1,7,54.682,54.5995,227129.0
2009-06-09 08:00:00,1,8,55.222,54.65200000000001,326277.0
2009-06-09 09:00:00,1,9,55.942,54.6895,454282.0
2009-06-09 10:00:00,1,10,58.282,54.787,585712.0
2009-06-09 11:00:00,1,11,60.622,54.937000000000005,658464.0
2009-06-09 12:00:00,1,12,62.962,55.147,667145.0
2009-06-09 13:00:00,1,13,63.682,55.387,671536.0
2009-06-09 14:00:00,1,14,64.222,55.649499999999996,682379.0
2009-06-09 15:00:00,1,15,64.942,55.942,707348.0
2009-06-09 16:00:00,1,16,62.962,56.204499999999996,728599.0
2009-06-09 17:00:00,1,17,60.982,56.444500000000005,685367.0
2009-06-09 18:00:00,1,18,59.002,56.654500000000006,581254.0
2009-06-09 19:00:00,1,19,58.282,56.8495,502964.0
2009-06-09 20:00:00,1,20,57.742,57.029500000000006,410134.0
2009-06-09 21:00:00,1,21,57.022,57.194500000000005,300869.0
2009-06-09 22:00:00,1,22,57.022,57.37449999999999,257465.0
2009-06-09 23:00:00,1,23,57.022,57.569500000000005,212473.0
2009-06-10 00:00:00,2,0,57.022,57.77949999999999,205400.0
2009-06-10 01:00:00,2,1,57.382,57.9895,201639.0
2009-06-10 02:00:00,2,2,57.562,58.192,199213.0
2009-06-10 03:00:00,2,3,57.922,58.394499999999994,194132.0
2009-06-10 04:00:00,2,4,58.282,58.597,196217.0
2009-06-10 05:00:00,2,5,58.642,58.806999999999995,196079.0
2009-06-10 06:00:00,2,6,59.002,59.016999999999996,195777.0
2009-06-10 07:00:00,2,7,60.982,59.279500000000006,226143.0
2009-06-10 08:00:00,2,8,62.962,59.602000000000004,322901.0
2009-06-10 09:00:00,2,9,64.942,59.977,451281.0
2009-06-10 10:00:00,2,10,64.042,60.217000000000006,600125.0
2009-06-10 11:00:00,2,11,62.962,60.3145,669735.0
2009-06-10 12:00:00,2,12,62.062,60.27700000000001,675766.0
2009-06-10 13:00:00,2,13,60.622,60.149499999999996,682209.0
2009-06-10 14:00:00,2,14,59.362,59.947,685917.0
2009-06-10 15:00:00,2,15,57.922,59.654500000000006,674448.0
2009-06-10 16:00:00,2,16,57.022,59.407000000000004,716190.0
2009-06-10 17:00:00,2,17,55.942,59.197,651546.0
2009-06-10 18:00:00,2,18,55.042,59.032000000000004,565069.0
2009-06-10 19:00:00,2,19,54.682,58.882,478688.0
2009-06-10 20:00:00,2,20,54.322,58.7395,345836.0
2009-06-10 21:00:00,2,21,53.962,58.612,303773.0
2009-06-10 22:00:00,2,22,53.062,58.447,246876.0
2009-06-10 23:00:00,2,23,51.982,58.236999999999995,216170.0
2009-06-11 00:00:00,3,0,51.082,57.9895,205110.0
2009-06-11 01:00:00,3,1,51.082,57.727000000000004,202229.0
2009-06-11 02:00:00,3,2,51.082,57.456999999999994,208690.0
2009-06-11 03:00:00,3,3,51.082,57.172,200395.0
2009-06-11 04:00:00,3,4,51.442,56.887,197639.0
2009-06-11 05:00:00,3,5,51.622,56.594500000000004,191364.0
2009-06-11 06:00:00,3,6,51.982,56.302,196581.0
2009-06-11 07:00:00,3,7,55.402,56.069500000000005,232557.0
2009-06-11 08:00:00,3,8,58.642,55.8895,327739.0
2009-06-11 09:00:00,3,9,62.062,55.769499999999994,451444.0
2009-06-11 10:00:00,3,10,63.322,55.7395,579646.0
2009-06-11 11:00:00,3,11,64.762,55.8145,663355.0
2009-06-11 12:00:00,3,12,66.022,55.9795,691084.0
2009-06-11 13:00:00,3,13,64.942,56.1595,676642.0
2009-06-11 14:00:00,3,14,64.042,56.3545,688004.0
2009-06-11 15:00:00,3,15,62.962,56.5645,728512.0
2009-06-11 16:00:00,3,16,60.262,56.6995,697136.0
2009-06-11 17:00:00,3,17,57.742,56.774499999999996,654690.0
2009-06-11 18:00:00,3,18,55.042,56.774499999999996,562822.0
2009-06-11 19:00:00,3,19,54.322,56.7595,452797.0
2009-06-11 20:00:00,3,20,53.782,56.736999999999995,369573.0
2009-06-11 21:00:00,3,21,53.062,56.6995,302304.0
2009-06-11 22:00:00,3,22,53.062,56.6995,247620.0
2009-06-11 23:00:00,3,23,53.062,56.744499999999995,212203.0
2009-06-12 00:00:00,4,0,53.062,56.827,205400.0
2009-06-12 01:00:00,4,1,52.702,56.894499999999994,202015.0
2009-06-12 02:00:00,4,2,52.342,56.947,206866.0
